	Pmid	TableID	NeuronLongName	NeuroLEXID	NeuroNERAnnots
425	21228152.0	1672.0	Striatum GFAP-expressing astrocyte		[ABA_REGION:672, NCBI_GENE:14580, NeuronTrigger:astrocyte]
426	21325686.0	87.0	Hippocampus CA1 GABAergic Interneuron		[ABA_REGION:382, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:Interneuron]
427	21325686.0	86.0	Hippocampus CA1 GABAergic Interneurons		[ABA_REGION:382, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:Interneurons]
428	21368047.0	1652.0	Barrel Cortex Layer IV Fast-Spiking Interneuron		[ABA_REGION:329, HBP_LAYER:0000004, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:Interneuron]
429	21368047.0	1652.0	Barrel Cortex Layer IV Somatostatin Containing Interneuron		[ABA_REGION:329, HBP_LAYER:0000004, NCBI_GENE:20604, NeuronTrigger:Interneuron]
430	21435562.0	23200.0	frontal cortex layer 2/3 somatostatin-expressing cell		[ABA_REGION:714, HBP_LAYER:0000111, NCBI_GENE:20604, NeuronTrigger:cell]
431	21451049.0	1640.0	Amygdaloid nucleus paracapsular intercalated cell	nlx_cell_100202	[UNKN_REGION:453, Missing:paracapsular intercalated, NeuronTrigger:cell]
432	21486780.0	9226.0	Hypothalamus orexin-expressing cell with depolarizing post-inhibitory rebound		[ABA_REGION:1097, NCBI_GENE:15171, NeuronTrigger:cell, Missing:with depolarizing post-inhibitory rebound]
433	21486780.0	9226.0	Hypothalamus orexin-expressing cell with hyperpolarizing post-inhibitory rebound		[ABA_REGION:1097, NCBI_GENE:15171, NeuronTrigger:cell, Missing:with hyperpolarizing post-inhibitory rebound]
434	21490211.0	1637.0	frontal cortex fast spiking neuron		[ABA_REGION:714, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neuron]
435	21525296.0	1632.0	Neostriatum cholinergic cell	sao1866881837	[ABA_REGION:672, HBP_NEUROTRANSMITTER:0000005, NeuronTrigger:cell]
436	21539898.0	22987.0	Medial vestibular nucleus GABAergic neuron		[ABA_REGION:202, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neuron]
437	21539898.0	22987.0	Medial vestibular nucleus non-GABAergic neuron		[ABA_REGION:202, Missing:non-, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neuron]
438	21562186.0	68.0	Cochlear nucleus (ventral) bushy cell	0	[ABA_REGION:607, Missing:(, UNKN_REGION:7, Missing:), HBP_MORPHOLOGY:0000072, NeuronTrigger:cell]
439	21562186.0	68.0	Cochlear nucleus (ventral) multipolar T cell	0	[ABA_REGION:607, Missing:(, UNKN_REGION:7, Missing:), HBP_MORPHOLOGY:0000035, Missing:T, NeuronTrigger:cell]
440	21562186.0	68.0	Cochlear nucleus (ventral) octopus cell	0	[ABA_REGION:607, Missing:(, UNKN_REGION:7, Missing:), HBP_MORPHOLOGY:0000025, NeuronTrigger:cell]
441	21593396.0	69.0	Suprachiasmatic nucleus gastrin-releasing peptide expressing calbindin-D28K expressing neuron		[ABA_REGION:286, NCBI_GENE:225642, NCBI_GENE:12307, NeuronTrigger:neuron]
442	21663896.0	23929.0	prefrontal cortex layer 5 pyramidal neuron 		[ABA_REGION:714, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
443	21697445.0	52.0	Substantia nigra pars reticulata interneuron GABA	nifext_147	[ABA_REGION:381, NeuronTrigger:interneuron, HBP_NEUROTRANSMITTER:0000003]
444	21715617.0	1599.0	Visual Cortex Layer 5 large thick-tufted Pyramidal Neurons		[ABA_REGION:669, HBP_LAYER:0000005, Size:large, HBP_MORPHOLOGY:0000014, HBP_MORPHOLOGY:0000001, NeuronTrigger:Neurons]
445	21746788.0	18589.0	striatum GABAergic fast-spiking interneuron		[ABA_REGION:672, HBP_NEUROTRANSMITTER:0000003, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
446	21775598.0	1589.0	Lateral hypothalamic area EGFP-expressing orexin-expressing neuron 		[ABA_REGION:194, Missing:EGFP-, NCBI_GENE:15171, NeuronTrigger:neuron]
447	21775598.0	1589.0	lateral hypothalamic area halorhodopsin-expressing orexin-expressing neuron 		[ABA_REGION:194, Missing:halorhodopsin-, NCBI_GENE:15171, NeuronTrigger:neuron]
448	21795529.0	1582.0	visual cortex layer 5-6 fast-spiking cell		[ABA_REGION:669, HBP_LAYER:0000141, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]
449	21795530.0	1581.0	Densely purkinje cell innerverted, flocculus targeting, glycinergic neuron 		[Missing:Densely, HBP_MORPHOLOGY:0000036, NeuronTrigger:cell, Missing:innerverted,, ABA_REGION:1049, Missing:targeting,, HBP_NEUROTRANSMITTER:0000008, NeuronTrigger:neuron]
450	21795530.0	1581.0	Not inneverted by purkinje cell MVN neuron		[Missing:Not inneverted by, HBP_MORPHOLOGY:0000036, Missing:cell MVN, NeuronTrigger:cell, NeuronTrigger:neuron]
451	21795530.0	1581.0	Sparsely innervated by purkinje cell gabaergic and glycinergic neurons		[Missing:Sparsely innervated by, HBP_MORPHOLOGY:0000036, Missing:cell, NeuronTrigger:cell, HBP_NEUROTRANSMITTER:0000003, Missing:and, HBP_NEUROTRANSMITTER:0000008, NeuronTrigger:neurons]
452	21795545.0	1587.0	Hippocampal MGE and CGE derived, late-spiking, NPY expressing cells		[ABA_REGION:1080, Missing:MGE and CGE derived,, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, Missing:,, NCBI_GENE:109648, NeuronTrigger:cells]
453	21795545.0	1587.0	Hippocampal MGE-derived, paravalbumin-expressing, fast-spiking, basket, bistratified, and axo-axonic cells		[ABA_REGION:1080, Missing:MGE-derived, paravalbumin-expressing,, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Missing:,, HBP_MORPHOLOGY:0000019, Missing:,, HBP_MORPHOLOGY:0000065, Missing:, and, HBP_MORPHOLOGY:0000022, NeuronTrigger:cells]
454	21795545.0	1587.0	Hippocampal MGE-derived, somatostatin expressing cells		[ABA_REGION:1080, Missing:MGE-derived,, NCBI_GENE:20604, NeuronTrigger:cells]
455	21795545.0	1587.0	hippocampal CCK, VGluT3 and VIP expressing basket cells		[ABA_REGION:1080, NCBI_GENE:12424, NCBI_GENE:216227, HBP_MORPHOLOGY:0000019, NeuronTrigger:cells]
456	21795545.0	1587.0	hippocampal GABAergic projection cells or interneuron-targeting interneurons		[ABA_REGION:1080, HBP_NEUROTRANSMITTER:0000003, Function:projection, Missing:cells or, NeuronTrigger:cells, NeuronTrigger:interneuron, Missing:-targeting, NeuronTrigger:interneurons]
457	21795545.0	1587.0	resembled hippocampal Schaffer collateral associated cells and hippocampal associational commissural-associated cells		[Missing:resembled, ABA_REGION:1080, Missing:Schaffer collateral associated, Missing:Schaffer collateral associated, NeuronTrigger:cells, Missing:and, ABA_REGION:1080, Missing:associational, UNKN_REGION:45, Missing:-associated, NeuronTrigger:cells]
458	21795626.0	11767.0	neocortex layer 2/3 low-threshold spiking cell		[ABA_REGION:315, HBP_LAYER:0000111, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]
459	21865434.0	43.0	Nucleus of the solitary tract principal cell	nifext_100	[ABA_REGION:651, Function:principal, NeuronTrigger:cell]
460	21900553.0	1561.0	Thalamus relay cell	nlx_cell_20081203	[ABA_REGION:549, Missing:relay, NeuronTrigger:cell]
461	21962531.0	21653.0	Medial Prefrontal Cortex Layer V/VI Pyramidal Cell		[ABA_REGION:714, HBP_LAYER:0000141, HBP_MORPHOLOGY:0000001, NeuronTrigger:Cell]
462	22004548.0	19580.0	Neostriatum aspiny TH-expressing GABAergic neurons		[ABA_REGION:672, HBP_MORPHOLOGY:0000012, NCBI_GENE:21823, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
463	22004548.0	19580.0	Neostriatum spiny TH-expressing GABAergic neurons		[ABA_REGION:672, HBP_MORPHOLOGY:0000011, NCBI_GENE:21823, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:neurons]
464	22018689.0	49869.0	Locus coeruleus noradrenergic neuron	nlx_cell_20090202	[ABA_REGION:147, HBP_NEUROTRANSMITTER:0000016, NeuronTrigger:neuron]
465	22090502.0	1526.0	neostriatum NPY-expressing GABAergic neurogliaform cell		[ABA_REGION:672, NCBI_GENE:109648, Missing:GABAergic, HBP_MORPHOLOGY:0000020, NeuronTrigger:cell]
466	22090502.0	1526.0	neostriatum NPY-expressing SOM-expressing nNOS-expressing GABAergic plateau-depolarization low-threshold spike interneurons 		[ABA_REGION:672, NCBI_GENE:109648, NCBI_GENE:20604, NCBI_GENE:18125, NCBI_GENE:18125, Missing:GABAergic, Missing:plateau-depolarization, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneurons]
467	22171028.0	1496.0	 barrel cortex layer 4 neurons		[ABA_REGION:329, HBP_LAYER:0000004, NeuronTrigger:neurons]
468	22171028.0	1496.0	barrel cortex corticothalamic pyramidal neurons layer 6 with fast AHP		[ABA_REGION:329, HBP_PROJECTION:113, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons, HBP_LAYER:0000006, Missing:with, HBP_EPHYS:0000080, Missing:AHP]
469	22171028.0	1496.0	barrel cortex non-corticothalamic pyramidal neurons layer 6 with medium AHP		[ABA_REGION:329, Missing:non-, HBP_PROJECTION:113, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons, HBP_LAYER:0000006, Missing:with, Size:medium, Missing:AHP]
470	22171028.0	1496.0	barrel cortex pyramidal neurons layer 2/3		[ABA_REGION:329, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons, HBP_LAYER:0000111]
471	22171028.0	1496.0	barrel cortex pyramidal neurons layer 5a		[ABA_REGION:329, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons, HBP_LAYER:0000050]
472	22171028.0	1496.0	barrel cortex pyramidal neurons layer 5b		[ABA_REGION:329, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons, HBP_LAYER:0000051]
473	22220205.0	43658.0	Hypothalamus median preoptic nucleus GABAergic pacemaker-firing cell		[ABA_REGION:1097, ABA_REGION:452, HBP_NEUROTRANSMITTER:0000003, Function:pacemaker, HBP_EPHYS_TRIGGER:0000004, NeuronTrigger:cell]
474	19643810.0	48878.0	Barrel cortex layer 5a corticostriatal Etv1-expressing slender-tufted pyramidal cell		[ABA_REGION:329, HBP_LAYER:0000050, HBP_PROJECTION:7322, NCBI_GENE:14009, HBP_MORPHOLOGY:0000015, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
475	19643810.0	48878.0	Barrel cortex layer 5b corticopontine Glt25d2-expressing thick-tufted pyramidal cell		[ABA_REGION:329, HBP_LAYER:0000051, ABA_REGION:1003, NCBI_GENE:269132, HBP_MORPHOLOGY:0000014, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
476	19643810.0	48878.0	Visual cortex layer 5a corticostriatal Etv1-expressing slender-tufted pyramidal cell		[ABA_REGION:669, HBP_LAYER:0000050, HBP_PROJECTION:7322, NCBI_GENE:14009, HBP_MORPHOLOGY:0000015, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
477	19643810.0	48878.0	Visual cortex layer 5b corticopontine Glt25d2-expressing thick-tufted pyramidal cell		[ABA_REGION:669, HBP_LAYER:0000051, ABA_REGION:1003, NCBI_GENE:269132, HBP_MORPHOLOGY:0000014, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
478	19798746.0	18291.0	Neocortex Layer V Pyramidal Cell		[ABA_REGION:315, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:Cell]
479	19923248.0	187.0	Spinal cord intermediate horn motor neuron sympathetic	nifext_109	[UNKN_REGION:4645, Missing:intermediate horn, Function:motor, NeuronTrigger:neuron, UNKN_REGION:88, HBP_NEUROTRANSMITTER:0000005]
480	20053714.0	36255.0	Dentate gyrus mossy cell	nlx_22799	[ABA_REGION:726, HBP_MORPHOLOGY:0000064, NeuronTrigger:cell]
481	20053884.0	1869.0	Spinal cord ventral horn interneuron V2	nlx_cell_100207	[UNKN_REGION:4645, UNKN_REGION:240, NeuronTrigger:interneuron, Missing:V2]
482	20092552.0	15695.0	dorsal striatum medium-sized spiny D1 receptor-expressing neuron 		[ABA_REGION:672, Size:medium, Missing:-sized, HBP_MORPHOLOGY:0000011, Missing:D1, Function:receptor, Missing:-expressing, NeuronTrigger:neuron]
483	20092552.0	15695.0	dorsal striatum medium-sized spiny D2 receptor-expressing neuron 		[ABA_REGION:672, Size:medium, Missing:-sized, HBP_MORPHOLOGY:0000011, Missing:D2, Function:receptor, Missing:-expressing, NeuronTrigger:neuron]
484	20130169.0	1850.0	somatosensory cortex CGE-derived burst non-adapting 1 interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000009, HBP_EPHYS_TRIGGER:0000008, Missing:1, NeuronTrigger:interneuron]
485	20130169.0	1850.0	somatosensory cortex CGE-derived burst non-adapting 2 interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000009, HBP_EPHYS_TRIGGER:0000008, Missing:2, NeuronTrigger:interneuron]
486	20130169.0	1850.0	somatosensory cortex CGE-derived delayed intrinsic bursting interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS:0000020, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:interneuron]
487	20130169.0	1850.0	somatosensory cortex CGE-derived delayed non-fast spiking 3 interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS:0000020, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Missing:3, NeuronTrigger:interneuron]
488	20130169.0	1850.0	somatosensory cortex CGE-derived fast-adapting interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000008, NeuronTrigger:interneuron]
489	20130169.0	1850.0	somatosensory cortex CGE-derived irregular spiking interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
490	20130169.0	1850.0	somatosensory cortex CGE-derived late spiking 1 interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, Missing:1, NeuronTrigger:interneuron]
491	20130169.0	1850.0	somatosensory cortex CGE-derived late spiking 2 interneuron		[ABA_REGION:453, Missing:CGE-derived, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, Missing:2, NeuronTrigger:interneuron]
492	20130169.0	1850.0	somatosensory cortex CGE-derived sigmoid intrinsic bursting interneuron		[ABA_REGION:453, Missing:CGE-derived sigmoid, HBP_EPHYS:0000040, HBP_EPHYS_TRIGGER:0000005, NeuronTrigger:interneuron]
493	20147544.0	1838.0	Hippocampus CA1 ivy neuron		[ABA_REGION:382, Missing:ivy, NeuronTrigger:neuron]
494	20147544.0	1838.0	Hippocampus CA1 nitric oxide synthase expressing neurogliaform cell 		[ABA_REGION:382, NCBI_GENE:18126, HBP_MORPHOLOGY:0000020, NeuronTrigger:cell]
495	20147544.0	1838.0	Hippocampus CA1 non-nitric oxide synthase expressing neurogliaform cell 		[ABA_REGION:382, Missing:non-, NCBI_GENE:18126, HBP_MORPHOLOGY:0000020, NeuronTrigger:cell]
496	20147549.0	1835.0	Neostriatum GABAergic persistent low-threshold spiking interneurons		[ABA_REGION:672, HBP_NEUROTRANSMITTER:0000003, Missing:persistent, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneurons]
497	20147549.0	1835.0	Neostriatum gabaergic fast-spiking interneuron		[ABA_REGION:672, HBP_NEUROTRANSMITTER:0000003, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:interneuron]
498	20153735.0	23737.0	inferior colliculus central nucleus bipolar and multipolar cell		[UNKN_REGION:4552, HBP_MORPHOLOGY:0000006, Missing:and, HBP_MORPHOLOGY:0000035, NeuronTrigger:cell]
499	20161791.0	32858.0	arcuate hypothalamic nucleus growth hormone-releasing hormone neuron		[ABA_REGION:223, NCBI_GENE:14599, Missing:hormone, NeuronTrigger:neuron]
500	20203197.0	1823.0	Hypothalamus ventromedial nucleus Neuropeptide Y sensitive neurons		[ABA_REGION:1097, Missing:ventromedial nucleus, HBP_NEUROTRANSMITTER:0000010, NCBI_GENE:109648, Missing:sensitive, Missing:sensitive, NeuronTrigger:neurons]
501	20220002.0	1817.0	Nucleus accumbens shell neuron		[ABA_REGION:56, Missing:shell, NeuronTrigger:neuron]
502	20237311.0	167.0	Lateral wing of serotonin releasing dorsal raphe neurons		[UNKN_REGION:15, Missing:wing of, HBP_NEUROTRANSMITTER:0000001, ABA_REGION:872, NeuronTrigger:neurons]
503	20237311.0	167.0	Ventral wing serotonin releasing neurons of dorsal raphe		[UNKN_REGION:7, Missing:wing, HBP_NEUROTRANSMITTER:0000001, NeuronTrigger:neurons, Missing:of, ABA_REGION:872]
504	20338224.0	25252.0	Medullary reticular formation pre-oromotor fusiform neuron		[UNKN_REGION:6736, Missing:pre-oromotor, HBP_MORPHOLOGY:0000023, NeuronTrigger:neuron]
505	20338224.0	25252.0	Medullary reticular formation pre-oromotor multipolar neuron		[UNKN_REGION:6736, Missing:pre-oromotor, HBP_MORPHOLOGY:0000035, NeuronTrigger:neuron]
506	20338224.0	25252.0	Medullary reticular formation pre-oromotor pyramidal neuron		[UNKN_REGION:6736, Missing:pre-oromotor, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
507	20338974.0	36096.0	Somatosensory Cortex Layer 2/3 pyramidal neurons		[ABA_REGION:453, HBP_LAYER:0000111, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
508	20338974.0	36096.0	Somatosensory cortex layer 5 pyramidal neurons		[ABA_REGION:453, HBP_LAYER:0000005, HBP_MORPHOLOGY:0000001, NeuronTrigger:neurons]
509	20375248.0	159.0	Somatosensory cortex layer 4 barrel fast-spiking neurons		[ABA_REGION:453, HBP_LAYER:0000004, UNKN_REGION:7313, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
510	20375248.0	159.0	Somatosensory cortex layer 4 barrel low-threshold spiking neurons		[ABA_REGION:453, HBP_LAYER:0000004, UNKN_REGION:7313, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
511	20375248.0	159.0	Somatosensory cortex layer 4 barrel regular-spiking neurons		[ABA_REGION:453, HBP_LAYER:0000004, UNKN_REGION:7313, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:neurons]
512	20392967.0	1801.0	Thalamic reticular nucleus cell	nifext_45	[ABA_REGION:262, NeuronTrigger:cell]
513	20457865.0	171.0	Insular Cortex layer V fast-spiking GABAergic interneuron		[UNKN_REGION:3765, HBP_LAYER:0000005, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneuron]
514	20457865.0	171.0	Insular Cortex layer V late-spiking GABAergic interneuron		[UNKN_REGION:3765, HBP_LAYER:0000005, HBP_EPHYS:0000020, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneuron]
515	20457865.0	171.0	Insular Cortex layer V low-threshold spiking GABAergic interneuron		[UNKN_REGION:3765, HBP_LAYER:0000005, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneuron]
516	20484532.0	144.0	Lateral amygdala adapting GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS_TRIGGER:0000008, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
517	20484532.0	144.0	Lateral amygdala burst firing, adapting GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS_TRIGGER:0000005, HBP_EPHYS_TRIGGER:0000004, Missing:,, HBP_EPHYS_TRIGGER:0000008, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
518	20484532.0	144.0	Lateral amygdala delayed, stuttering GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS:0000020, Missing:,, HBP_EPHYS_TRIGGER:0000006, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
519	20484532.0	144.0	Lateral amygdala fast-spiking GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
520	20484532.0	144.0	Lateral amygdala non adapting non fast-spiking GABAergic interneurons		[ABA_REGION:131, HBP_EPHYS_TRIGGER:0000009, HBP_EPHYS_TRIGGER:0000008, HBP_EPHYS:0000090, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, HBP_NEUROTRANSMITTER:0000003, NeuronTrigger:interneurons]
521	20484532.0	144.0	Lateral amygdala putative projection neurons		[ABA_REGION:131, UNKN_REGION:7261, Function:projection, NeuronTrigger:neurons]
522	20484642.0	1778.0	Striatum fast-spiking tyrosine hydroxylase-expressing neurons		[ABA_REGION:672, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:21823, NeuronTrigger:neurons]
523	20484642.0	1778.0	Striatum irregular-bursting tyrosine hydroxylase-expressing neurons		[ABA_REGION:672, HBP_EPHYS:0000010, HBP_EPHYS_TRIGGER:0000005, NCBI_GENE:21823, NeuronTrigger:neurons]
524	20484642.0	1778.0	Striatum low-threshold spiking tyrosine hydroxylase-expressing neurons		[ABA_REGION:672, HBP_EPHYS:0000110, HBP_EPHYS_TRIGGER:0000003, NCBI_GENE:21823, NeuronTrigger:neurons]
525	20484642.0	1778.0	Striatum short-bursting tyrosine hydroxylase-expressing neurons		[ABA_REGION:672, Missing:short, HBP_EPHYS_TRIGGER:0000005, NCBI_GENE:21823, NeuronTrigger:neurons]
526	20497472.0	17856.0	insular cortex neuron		[UNKN_REGION:3765, NeuronTrigger:neuron]
527	20510860.0	26869.0	Hippocampus CA2 pyramidal neuron	nlx_cell_20090311	[ABA_REGION:423, HBP_MORPHOLOGY:0000001, NeuronTrigger:neuron]
528	20534841.0	1770.0	neocortex layer 5 large pyramidal cell		[ABA_REGION:315, HBP_LAYER:0000005, Size:large, HBP_MORPHOLOGY:0000001, NeuronTrigger:cell]
529	20538767.0	150.0	somatosensory cortex layer 2/3 fast spiking cell		[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]
530	20538767.0	150.0	somatosensory cortex layer 2/3 regular spiking cell		[ABA_REGION:453, HBP_LAYER:0000111, HBP_EPHYS:0000001, HBP_EPHYS_TRIGGER:0000003, NeuronTrigger:cell]
531	20538767.0	150.0	somatosensory cortex layer 2/3 somatostatin-expressing cell		[ABA_REGION:453, HBP_LAYER:0000111, NCBI_GENE:20604, NeuronTrigger:cell]
532	20547673.0	9228.0	Prefrontal Cortex Fast Spiking Calcium Impermeable Interneurons		[ABA_REGION:714, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Missing:Calcium Impermeable, NeuronTrigger:Interneurons]
533	20547673.0	9228.0	Prefrontal Cortex Fast Spiking Calcium Permeable Interneurons		[ABA_REGION:714, HBP_EPHYS:0000080, HBP_EPHYS_TRIGGER:0000003, Missing:Calcium Permeable, NeuronTrigger:Interneurons]
534	20548784.0	41780.0	Basalis nucleus magnocellular cholinergic neuron		[ABA_REGION:342, HBP_MORPHOLOGY:0000062, HBP_NEUROTRANSMITTER:0000005, NeuronTrigger:neuron]
